username,correlation,max
user_pdoak,-0.09659451092219032,1000.0
user_kavanase,-0.09630028983822048,174.0
num_concurrent_jobs,-0.0949542266958784,183.0
user_rayasare,-0.09427373149598633,2789.0
user_jma6166,-0.09177926632945525,112.0
user_lzhang23,0.08878289015815846,1376.0
user_wentaoma,-0.08830738998030177,384.0
user_prajwal,-0.08827335842832391,4.0
user_coen,0.08816589875739607,300.0
user_haoshen.yang,-0.08813319577581995,512.0
user_zhuze,-0.08813190822390185,24.0
user_dmt-lp,-0.08681455321423048,85.0
user_tjelly,0.08345699612498406,1474.0
user_shku,-0.08198622540443082,512.0
user_sudip002,-0.0815334772353559,4.0
user_cagonzal,-0.08095232183731468,20.0
user_lukedaq,-0.08000965111139471,190.0
user_tejasvaidhya,-0.0797026333110626,128.0
user_swarnava,-0.07947334752740874,32.0
user_dean316,-0.07928915136592676,54.0
user_noel,-0.07900145789488888,256.0
user_sajaldash,-0.07896450792821531,128.0
user_gounley1_med116_mde,-0.07759117939431522,200.0
user_htv2008,-0.07745183554778322,2214.0
user_rwp5028,-0.07674513400207293,419.0
user_kiefera,-0.07648525939321854,256.0
user_tdzanic,-0.07617275309767801,92.0
user_arodas,-0.07599758326470163,1976.0
JobID,-0.07380547128198287,3298445.0
user_maxidalinger,-0.07353829774238672,126.0
user_ayushkaushal,-0.0735364030354959,176.0
user_feizaguirre,-0.07339987365576772,56.0
user_rolchigo,0.07262956134054058,4.0
user_mjeacocke,0.07262956134054058,64.0
user_jaharris,0.07255899582383958,1936.0
user_kimh310,0.07254817148437763,374.0
user_yuzhuang,-0.07216946932801907,724.0
user_bharathrn,0.07188732878050666,23.0
user_cliu1,-0.07110844946829266,96.0
user_jennabr,-0.07100301263978412,2460.0
user_abdulwahab,-0.07061518391200201,800.0
user_nikhilk,-0.06964647365338865,8.0
user_lrknox,0.06926364005261157,2.0
user_halx,-0.06921183052479883,2.0
avg_group_ratio,-0.06831520759141788,1.0895182291666667
user_ssingh37,-0.06763957343882895,256.0
user_kannanr,-0.06668988249136738,2.0
user_khuck,-0.06665036391105066,27.0
user_jfiller4,-0.06616935286366528,128.0
user_lpottier,0.06482255343373687,6.0
user_fbonaiti,-0.06478386258005542,2000.0
user_pnathan6,-0.0634538849550434,800.0
user_eichsta,-0.0633836760015002,10.0
user_deveshawasthi10,-0.06278758706504935,428.0
user_handih,-0.06266286119888166,92.0
user_jdtun,-0.06266135017389202,1200.0
user_ahmed97,-0.06213938618126479,600.0
user_pinaster,-0.06139873068078569,32.0
user_junqi,-0.06122833861219228,768.0
user_lhatashita3,-0.06120818257557231,288.0
user_ladd,0.06102866014907204,512.0
user_leonotis,-0.06078215014891305,352.0
user_khanakb,-0.06065991829550612,192.0
user_kurihana,-0.05992743330464658,76.0
user_hyuan,-0.059806322256324713,150.0
user_jimyzhan,-0.05980587775770254,256.0
user_samreen,-0.05936655233149013,256.0
user_adaa,0.058504699027110856,4.0
user_wgodoy,0.058504699027110856,16.0
user_dvelascogonzalez,-0.05829892115025683,256.0
user_langx,-0.05815931019818718,30.0
user_rjmorelock,-0.05809828558113454,406.0
user_eromero,-0.0579248560042369,4353.0
user_atown,0.05789873563826883,4850.0
user_v8b,0.057495627243286974,192.0
user_khana,0.05733008957459342,128.0
user_htchen,-0.05727932535125403,108.0
user_tijmen,-0.057180999021624004,256.0
user_xlopez,-0.05715105744516747,4000.0
user_piotrekg,-0.05687156029122789,200.0
user_pschoenh,0.05584736697992019,175.0
user_sabrina.desoto,0.05568884204383927,72.0
user_liangstein,-0.05550377004284496,200.0
user_furchesak,-0.05540600670486977,299.0
user_junsik,-0.0553080368930473,3888.0
user_jorikstoop,-0.05498478154052506,3.0
all_users_alloc_nodes,0.05471108899285686,9684.0
user_suyashb4,0.05396104597836758,25.0
user_mcamacho,-0.05393119295918545,2300.0
user_mayanka_med116_mde,-0.05360728197026996,200.0
user_xiaox,-0.052835277251338617,1000.0
user_m4f,-0.05229772097846495,256.0
user_dsambit,-0.05193332906675308,150.0
user_jyc,-0.051099129337335215,20.0
user_atsaris,-0.05081471074495949,32.0
user_espinda,-0.050507711545907774,384.0
user_bsoriano,-0.05003973411726071,256.0
user_srikanth,-0.049871457671777183,6999.0
user_ramki,0.04974378461972537,448.0
user_jg4,-0.0495722987422319,16.0
user_ngoav,0.04898057324302085,600.0
user_dterzani,-0.04865249971954923,5200.0
user_gpanchap,-0.04862313603509701,11.0
user_sags,-0.04853941806205921,108.0
user_subil,0.048183282642921405,4.0
user_ymshi,0.04814363418232861,40.0
user_jmgonza,-0.04756781767636799,1800.0
user_denzelay,-0.047494157096042586,384.0
user_melilly,-0.04725579048187907,4.0
user_boneill,-0.047189993168496897,24.0
user_carns,-0.047189993168496605,17.0
user_blackst,-0.046936067852841844,8.0
user_ljh5914,-0.04682631052932409,8.0
user_albertthie,-0.04657388680601211,8.0
user_fionacyu,-0.045865779501861305,3584.0
user_elwasif,-0.044658567650214774,2.0
user_enzhi,-0.04445000317651472,512.0
user_pravitahallur,0.04428467854109924,8.0
user_lian7,-0.04398382601035198,2.0
user_acmetest,-0.04392111927120186,2.0
user_sgs8463,-0.043544916173344876,40.0
concurrent_nodes_in_same_group,0.043429746043418906,8088.0
user_widm288,-0.04319203493318548,12.0
user_ddeh,-0.0424429995969741,5.0
user_brandejs,-0.04208139922133483,3.0
user_kangil,-0.0420048386899198,10.0
user_xyan11,-0.04184738400312121,64.0
user_wonsiks,-0.041679423826805416,460.0
user_tdk23,0.04150497060164752,8.0
user_kringel,0.040800814017005985,256.0
user_jtmccrea,-0.04069282375724945,75.0
user_muraligm,-0.04069282375724942,2.0
user_adityaranjan,-0.04048148920135754,128.0
user_merzky1,-0.04048148920135754,64.0
user_hk57816631,-0.040231526359970696,3.0
user_nfrontie,-0.04023152635997064,4.0
user_callag,-0.040231526359970585,100.0
user_janastos,-0.03949466152188045,52.0
user_abdulg,-0.03913772776561407,648.0
user_ia4021,-0.039137727765613965,2.0
user_tps,-0.039137727765613965,32.0
user_ccchen57,-0.03912961605107514,4.0
user_asharma,-0.038923396053350656,100.0
user_phanim,-0.03841762786185824,16.0
user_dresio,-0.03840760101145166,128.0
user_sabbott,-0.03829508309037079,2.0
user_btmichalowicz,-0.03829508309037079,32.0
user_ebelli,-0.038160144505032155,4608.0
user_adityad08,-0.03794725336242623,128.0
user_bukjoh,-0.03772420289504863,256.0
user_heehw,-0.03754504215192927,64.0
user_micholas,-0.03728945149467896,8.0
user_xswei,-0.03711749013610629,12.0
user_rahul29,0.036321667095287856,1630.0
user_mbuehlmann,-0.03539398801574788,96.0
user_kakkapriyesh,0.03535551302296181,20.0
user_qiny108,-0.035069520936005676,96.0
user_ylan,-0.034644519737798606,300.0
user_toby13,-0.03455745782897791,96.0
user_wb9,-0.03455745782897788,2.0
user_awelch,-0.03455745782897785,92.0
user_1eh,-0.03339014187918201,1700.0
user_zhangp,-0.03337170827830086,320.0
user_shubh,-0.03327251202106904,768.0
user_jtay621,-0.03291770639700034,184.0
user_irl1,0.032694352221607596,32.0
user_mdelben,-0.03211213535511577,1024.0
min_group_ratio,-0.03205164337391347,1.0703125
user_sfilig,0.031911169318680765,320.0
user_bebex,0.03161220882974635,256.0
user_cosdis,-0.031564239403748626,750.0
user_tajinder,-0.031446582745245456,12.0
user_rbrady,0.03130027633238958,256.0
user_margaridarosa,-0.031144277769867584,285.0
user_chulwoo,-0.030911953809992593,128.0
user_dbollweg,0.02999713375243053,120.0
user_brandao,-0.02956750186356213,400.0
user_hyk1997,-0.028705496748072892,96.0
user_jtavares,-0.028578849850827773,1080.0
user_novarios,-0.028284891451922187,1882.0
user_reubendb,-0.027598027320373558,44.0
user_zhangduo,-0.027463126418960364,480.0
user_zcshr0863,-0.026878080397606686,216.0
user_yoonh,-0.026822618592199813,100.0
user_vermaasj,-0.025795849049294862,728.0
user_rylieweaver,-0.025626687337341494,48.0
user_candy,0.025372580879505474,240.0
user_mikem,-0.025315278530072913,128.0
user_jyw,-0.02446681184842877,306.0
user_syeom,-0.02386942045461225,643.0
user_rzamora_med126_mde,-0.023609016722970524,200.0
user_lcheung,-0.023497491513499287,300.0
user_hsu_andy,-0.022721796948180585,238.0
user_phdias,-0.022174388623866993,8.0
user_syamamoto,0.02199948757433996,6.0
user_messerlyra,-0.021806128838993685,2000.0
user_tadie2,-0.0212251623407809,12.0
user_grnydawn,-0.02121764544044879,12.0
user_kmonika,-0.021193617927059663,11.0
user_lebars,0.02118059073171572,52.0
user_sauetest,0.020642368924702587,3000.0
user_vishalsu,-0.01991914983075366,32.0
user_wans,0.01966498504806311,500.0
user_mrieth,-0.019426979586011035,48.0
user_matitov,-0.018926172382226804,270.0
user_whicks,-0.018853355248870204,16.0
user_anupam,-0.018814333480279714,140.0
user_wolf,-0.018023189713383514,120.0
user_sokyay,-0.017757384339649296,40.0
user_antonka,-0.01672437648229373,180.0
user_monojoy,-0.016470649576905083,64.0
user_tmaier,0.016055133157191155,4000.0
user_sneopane,-0.015667048709710394,2963.0
user_xf9,0.014430096185018898,80.0
user_mliska,0.013983487697820261,1232.0
total_concurrent_nodes,0.01362425136218973,9718.0
user_kalyang,-0.013322657843408645,64.0
user_nichols,-0.013183840489000098,512.0
user_rajan1,-0.012886595530725263,4752.0
user_dfytanidis,0.012587321451632412,2.0
user_vivek6sep,0.012587321451632412,8.0
user_navratil,-0.012150664919031147,512.0
user_thickling,-0.011952672357132611,832.0
user_glaser,-0.011887851140705417,256.0
user_omaralvarenga1,0.011555932751010554,12.0
user_ddoshi,-0.011058273318525274,32.0
user_murali,-0.010638371152291489,16.0
user_almaeder,-0.010638371152291489,512.0
user_jv2,-0.010638371152291489,32.0
user_doraemonho,-0.01034406063545615,512.0
user_kartickr,-0.010283592070412774,84.0
user_kincaidkc,-0.01012168487146904,20.0
user_gopeshh,0.01012000712064004,32.0
user_amalbavera,0.009968227163277719,512.0
user_vvnravi,-0.008929387771937365,65.0
user_bagchi,-0.008814543869805925,1901.0
user_hagertnl,-0.008769981144602548,200.0
user_smitha,-0.008658494737353487,4.0
user_jschuchart,0.008647707314653476,64.0
user_souzar,0.008570765270692731,3.0
user_zingale,-0.00849319196112048,375.0
user_hagen,0.007935240426816112,1000.0
user_ddv0,-0.007895080780078426,4416.0
user_maha,0.007786961840276756,128.0
user_kayahan,0.007769733660183014,3072.0
user_mjseneca,-0.007590967914205258,90.0
user_mpw2,0.007285191097618147,280.0
user_kaushikv,0.005997482966705046,2.0
user_khann,0.0045219408556574185,4.0
user_anikat1,-0.004521490283251683,8.0
user_acharyas,0.004517955917098892,108.0
user_bcobb1,0.003840612800537936,512.0
user_rolandriachi,0.0031468063941451803,36.0
user_sreejith,0.002770777447750785,192.0
user_aflorenzon,-0.0025633117913418883,4.0
user_lentz,-0.0025633117913418857,432.0
user_nmarshak,-0.0024498989695914512,8.0
user_aaryanbhagat,-0.0022035635013070627,64.0
user_nkaaz,-0.0022035635013070627,2.0
user_cuw,-0.0022035635013070627,4.0
user_fzabaleta,-0.0018927936208814244,92.0
user_jholmen,-0.0018288294294137033,128.0
user_marchdf,-0.0018288294294137033,4.0
user_gywjedi90,-0.001621262727246624,18.0
user_yhuang2,-0.0016212627272466182,2.0
user_adebus,0.001370606987064906,512.0
user_brhillman,-0.0013303933991278415,2058.0
user_cdutra,0.0011596288412818391,40.0
user_nizar17,-0.00047441236123050304,32.0
user_bwilfong3,,0.0
user_gwilkie,,0.0
user_lehner,,0.0
user_mgennari,,0.0
user_pyeung,,0.0
user_taylorm,,0.0
user_tpatinya,,0.0
user_ysoh,,0.0
